"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"PA"	18713852	8	"aspergillosis"	105	118	"Diseases & Disorders"	"posaconazole"	31	43	"Chemicals & Drugs"	"Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients."
"PA"	18713852	8	"invasive fungal infections"	52	78	"Diseases & Disorders"	"posaconazole"	31	43	"Chemicals & Drugs"	"Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients."
"PA"	18713852	12	"headache"	80	88	"Diseases & Disorders"	"posaconazole"	59	71	"Chemicals & Drugs"	"The most common adverse effects associated with the use of posaconazole include headache, fever, nausea, vomiting, and diarrhea."
"SA"	18713852	14	"invasive fungal infection"	100	125	"Diseases & Disorders"	"posaconazole"	14	26	"Chemicals & Drugs"	"At this time, posaconazole should probably be reserved for prophylaxis in patients at high risk for invasive fungal infection, as salvage therapy in refractory or resistant infections, or for patients with intolerance to other therapies."
"SA"	18713852	14	"resistant infections"	163	183	"Diseases & Disorders"	"posaconazole"	14	26	"Chemicals & Drugs"	"At this time, posaconazole should probably be reserved for prophylaxis in patients at high risk for invasive fungal infection, as salvage therapy in refractory or resistant infections, or for patients with intolerance to other therapies."
"PA"	18713852	8	"invasive fungal infections"	52	78	"Diseases & Disorders"	"fluconazole"	167	178	"Chemicals & Drugs"	"Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients."
"PA"	18713852	8	"aspergillosis"	105	118	"Diseases & Disorders"	"fluconazole"	167	178	"Chemicals & Drugs"	"Similarly, the same regimen of posaconazole reduced invasive fungal infections (95% CI -9.7 to -2.5) and aspergillosis (CI not reported, p < 0.001) when compared with fluconazole and itraconazole in neutropenic patients."
"PA"	18713852	7	"aspergillosis"	131	144	"Diseases & Disorders"	"Posaconazole"	0	12	"Chemicals & Drugs"	"Posaconazole, in doses of 200 mg 3 times daily, reduced breakthrough invasive fungal infections (OR 0.30; 95% CI 0.12 to 0.71) and aspergillosis incidence (OR 0.31; 95% CI 0.13 to 0.75) in patients receiving hematopoietic stem-cell transplants compared with those receiving fluconazole."
"PA"	18713852	7	"invasive fungal infections"	69	95	"Diseases & Disorders"	"Posaconazole"	0	12	"Chemicals & Drugs"	"Posaconazole, in doses of 200 mg 3 times daily, reduced breakthrough invasive fungal infections (OR 0.30; 95% CI 0.12 to 0.71) and aspergillosis incidence (OR 0.31; 95% CI 0.13 to 0.75) in patients receiving hematopoietic stem-cell transplants compared with those receiving fluconazole."
"PA"	18713852	9	"oropharyngeal candidiasis"	60	85	"Diseases & Disorders"	"fluconazole"	31	42	"Chemicals & Drugs"	"Posaconazole is noninferior to fluconazole for treatment of oropharyngeal candidiasis (95% CI -6.6 to 5.0), but necessity for this indication remains unclear, as many other treatment options exist."
"PA"	18713852	7	"invasive fungal infections"	69	95	"Diseases & Disorders"	"fluconazole"	274	285	"Chemicals & Drugs"	"Posaconazole, in doses of 200 mg 3 times daily, reduced breakthrough invasive fungal infections (OR 0.30; 95% CI 0.12 to 0.71) and aspergillosis incidence (OR 0.31; 95% CI 0.13 to 0.75) in patients receiving hematopoietic stem-cell transplants compared with those receiving fluconazole."
"PA"	18713852	7	"aspergillosis"	131	144	"Diseases & Disorders"	"fluconazole"	274	285	"Chemicals & Drugs"	"Posaconazole, in doses of 200 mg 3 times daily, reduced breakthrough invasive fungal infections (OR 0.30; 95% CI 0.12 to 0.71) and aspergillosis incidence (OR 0.31; 95% CI 0.13 to 0.75) in patients receiving hematopoietic stem-cell transplants compared with those receiving fluconazole."
"SA"	17499360	5	"cerebellar deficits"	233	252	"Diseases & Disorders"	"succimer"	191	199	"Chemicals & Drugs"	"While some beneficial neuromotor effects of succimer therapy were observed in the present study there remains several unanswered questions such as how long these effects will persist and how succimer therapy modifies lead-associated cerebellar deficits manifesting as perturbations in vestibular and/or proprioception systems for postural balance and functional locomotion."
"FA"	18395883	1	"multiple sclerosis"	65	83	"Diseases & Disorders"	"Long-term immunomodulatory drug"	0	31	"Chemicals & Drugs"	"Long-term immunomodulatory drug (IMD) treatment is now common in multiple sclerosis (MS)."
"PA"	17484031	1	"cardiovascular diseases"	82	105	"Diseases & Disorders"	"tobacco smoke"	22	35	"Chemicals & Drugs"	"It is well known that tobacco smoke exposure is related to the risk of developing cardiovascular diseases and events."
"PA"	17634547	1	"vasomotor symptoms"	92	110	"Diseases & Disorders"	"Tibolone"	0	8	"Chemicals & Drugs"	"Tibolone is a selective tissue estrogenic activity regulator, approved for the treatment of vasomotor symptoms in postmenopausal women."
"FA"	17634547	13	"tumor"	87	92	"Diseases & Disorders"	"tibolone"	31	39	"Chemicals & Drugs"	"In ER+ breast tumors, 2.5 mg/d tibolone given for 14 days has no significant effect on tumor cell proliferation."
"FA"	17634547	13	"ER+ breast tumors"	3	20	"Diseases & Disorders"	"tibolone"	31	39	"Chemicals & Drugs"	"In ER+ breast tumors, 2.5 mg/d tibolone given for 14 days has no significant effect on tumor cell proliferation."
"FA"	17894421	1	"congenital malformations"	117	141	"Diseases & Disorders"	"BZD"	29	32	"Chemicals & Drugs"	"Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts."
"FA"	17894421	1	"orofacial clefts"	156	172	"Diseases & Disorders"	"Benzodiazepines"	12	27	"Chemicals & Drugs"	"Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts."
"FA"	17894421	1	"congenital malformations"	117	141	"Diseases & Disorders"	"Benzodiazepines"	12	27	"Chemicals & Drugs"	"Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts."
"FA"	17894421	11	"preterm birth"	58	71	"Diseases & Disorders"	"BZD"	16	19	"Chemicals & Drugs"	"Maternal use of BZD and/or HBRA may increase the risk for preterm birth and low birth weight and cause neonatal symptoms, but does not appear to have a strong teratogenic potential."
"FA"	17894421	1	"orofacial clefts"	156	172	"Diseases & Disorders"	"BZD"	29	32	"Chemicals & Drugs"	"Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts."
"NA"	19117254	12	"vascular lesions"	100	116	"Diseases & Disorders"	"etonogestrel"	141	153	"Chemicals & Drugs"	"We found no evidence of impaired control of the carbohydrate and lipid metabolism or aggravation of vascular lesions during the two years an etonogestrel implant was used by diabetic women."
"PA"	18230056	0	"infections due to Gram-positive pathogens"	55	96	"Diseases & Disorders"	"Oritavancin"	0	11	"Chemicals & Drugs"	"Oritavancin: a new promising agent in the treatment of infections due to Gram-positive pathogens."
"PA"	18208910	10	"long-term cognitive impairment"	196	226	"Diseases & Disorders"	"ecstasy/cannabis"	42	58	"Chemicals & Drugs"	"Our findings support that ecstasy use, or ecstasy/cannabis synergic effects, are responsible for the sub-clinical deficits observed in ecstasy polydrug users, and provides additional evidence for long-term cognitive impairment owing to ecstasy consumption in the context of polydrug use."
"FA"	18208910	8	"deficits on verbal fluency"	48	74	"Diseases & Disorders"	"ecstasy"	16	23	"Chemicals & Drugs"	"After two years ecstasy users showed persistent deficits on verbal fluency, working memory and processing speed."
"FA"	18208910	7	"deficits on episodic memory"	137	164	"Diseases & Disorders"	"ecstasy"	64	71	"Chemicals & Drugs"	"When ecstasy users were classified according to lifetime use of ecstasy, the more severe users (more than 100 tablets) showed additional deficits on episodic memory."
"FA"	18586644	8	"infections"	171	181	"Diseases & Disorders"	"NaFe-EDTA"	67	76	"Chemicals & Drugs"	"No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects."
"FA"	18586644	8	"iron-deficiency anemia"	116	138	"Diseases & Disorders"	"NaFe-EDTA"	67	76	"Chemicals & Drugs"	"No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects."
"FA"	18586644	8	"iron-deficiency anemia"	116	138	"Diseases & Disorders"	"FeSO4"	49	54	"Chemicals & Drugs"	"No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects."
"FA"	18586644	8	"infections"	171	181	"Diseases & Disorders"	"FeSO4"	49	54	"Chemicals & Drugs"	"No significant differences were observed between FeSO4+citrate and NaFe-EDTA fortification, regarding mitigation of iron-deficiency anemia (IDA) or regarding CRP, growth, infections, or side-effects."
"FA"	19135998	1	"chronic hepatitis C genotype 4"	88	118	"Diseases & Disorders"	"peginterferon"	132	145	"Chemicals & Drugs"	"Sustained virologic response (SVR) rates of 50%-60% have been achieved in patients with chronic hepatitis C genotype 4 treated with peginterferon plus ribavirin."
"PA"	19135998	7	"anemia"	79	85	"Diseases & Disorders"	"ribavirin"	110	119	"Chemicals & Drugs"	"Adverse events were similar across treatment groups except for higher rates of anemia in the groups receiving ribavirin."
"PA"	19135998	1	"chronic hepatitis C genotype 4"	88	118	"Diseases & Disorders"	"ribavirin"	151	160	"Chemicals & Drugs"	"Sustained virologic response (SVR) rates of 50%-60% have been achieved in patients with chronic hepatitis C genotype 4 treated with peginterferon plus ribavirin."
"FA"	18058121	1	"spontaneous abortions"	97	118	"Diseases & Disorders"	"radioisotopes of metals and halogen elements"	12	56	"Chemicals & Drugs"	"Exposure to radioisotopes of metals and halogen elements occurring in medical practice may cause spontaneous abortions."
"PA"	18058121	7	"spontaneous abortions"	130	151	"Diseases & Disorders"	"radioisotopes"	60	73	"Chemicals & Drugs"	"For exposure levels within standard recommended guidelines, radioisotopes are far more likely to play a role in the occurrence of spontaneous abortions than X-rays."
"FA"	18058121	5	"spontaneous abortions"	79	100	"Diseases & Disorders"	"radioisotopes"	17	30	"Chemicals & Drugs"	"Women exposed to radioisotopes experienced at least a threefold higher rate of spontaneous abortions than those exposed to X-ray (OR = 3.68, 95% CI = 1.39-9.74, P < 0.01)."
"PA"	17391803	0	"advanced-stage non-small-cell lung cancer"	59	100	"Diseases & Disorders"	"docetaxel"	45	54	"Chemicals & Drugs"	"An open multicenter phase II trial of weekly docetaxel for advanced-stage non-small-cell lung cancer in elderly patients with significant comorbidity and/or poor performance status: The GFPC 02-02b study."
"PA"	19026757	8	"asthma-related deaths"	50	71	"Diseases & Disorders"	"LABA"	12	16	"Chemicals & Drugs"	"Contrarily, LABA showed a significant increase in asthma-related deaths (Relative Risk=3.83; 95% CI, 1.21-12.14)."
"FA"	19026757	5	"asthma exacerbations"	22	42	"Diseases & Disorders"	"corticosteroids"	67	82	"Chemicals & Drugs"	"Primary outcomes were asthma exacerbations (AE) requiring systemic corticosteroids or hospitalization, life-threatening exacerbations and asthma-related deaths."
"PA"	18303032	2	"PTCL"	95	99	"Diseases & Disorders"	"high-dose cyclophosphamide"	126	152	"Chemicals & Drugs"	"Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone."
"PA"	18303032	2	"PTCL"	95	99	"Diseases & Disorders"	"adriamycin"	171	181	"Chemicals & Drugs"	"Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone."
"PA"	18303032	2	"PTCL"	95	99	"Diseases & Disorders"	"cisplatin"	270	279	"Chemicals & Drugs"	"Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone."
"PA"	18303032	2	"PTCL"	95	99	"Diseases & Disorders"	"prednisone"	296	306	"Chemicals & Drugs"	"Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone."
"PA"	18303032	2	"PTCL"	95	99	"Diseases & Disorders"	"vincristine"	198	209	"Chemicals & Drugs"	"Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone."
"PA"	18303032	2	"PTCL"	95	99	"Diseases & Disorders"	"cytarabine"	281	291	"Chemicals & Drugs"	"Forty-one patients [30 males and 11 females, median age 47 years] consecutively diagnosed with PTCL received three courses of high-dose cyclophosphamide 2000 mg/m(2)/day, adriamycin 90 mg/m(2)/day, vincristine and prednisone alternating with three courses of etoposide, cisplatin, cytarabine and prednisone."
